campaign,condition_id,trial,payload,modulation,fec,repeats,inter_frame_silence,symbol_duration,frequency_zero,frequency_one,spacing_hz,noise_level,attenuation,success,ber,snr_db,airtime_s,coded_bits,payload_bytes,sync_fail,crc_fail,decode_cpu_ms,provenance
spacing,spacing_2000_10000_T0.07,0,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,72.3706929380665,7.280000000000001,104,5,0,0,453.1591479899362,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,1,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,67.93569580920858,7.280000000000001,104,5,0,0,414.0235560480505,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,2,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,63.81107687327382,7.280000000000001,104,5,0,0,414.1487480374053,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,3,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,62.59865112334652,7.280000000000001,104,5,0,0,452.71731598768383,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,4,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,63.74029295572839,7.280000000000001,104,5,0,0,414.1477330122143,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,5,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,64.28878449361646,7.280000000000001,104,5,0,0,413.82806096225977,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,6,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,66.48657532595739,7.280000000000001,104,5,0,0,413.9874310931191,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,7,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,63.6015608928086,7.280000000000001,104,5,0,0,413.9305290300399,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,8,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,64.27201810118041,7.280000000000001,104,5,0,0,452.2429769858718,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,9,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,63.41471052567726,7.280000000000001,104,5,0,0,452.65288394875824,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,10,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,66.50712236910381,7.280000000000001,104,5,0,0,413.7366389622912,SIMULATED_RX
spacing,spacing_2000_10000_T0.07,11,HELLO,cpfsk,none,1,0.0,0.07,2000,10000,8000,0.005,0.55,1,0.0,61.20268942832265,7.280000000000001,104,5,0,0,414.2718210350722,SIMULATED_RX
modulation,mod_bfsk_T0.120,0,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.2404304665921,12.48,104,5,0,0,702.9214079957455,SIMULATED_RX
modulation,mod_bfsk_T0.120,1,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,68.97465077427485,12.48,104,5,0,0,702.6507960399613,SIMULATED_RX
modulation,mod_bfsk_T0.120,2,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,68.98612192338612,12.48,104,5,0,0,701.1831459822133,SIMULATED_RX
modulation,mod_bfsk_T0.120,3,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,65.97294765270254,12.48,104,5,0,0,700.3143379697576,SIMULATED_RX
modulation,mod_bfsk_T0.120,4,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,65.24613748637478,12.48,104,5,0,0,699.9628089834005,SIMULATED_RX
modulation,mod_bfsk_T0.120,5,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.17928378726451,12.48,104,5,0,0,701.5249730320647,SIMULATED_RX
modulation,mod_bfsk_T0.120,6,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.66885625479597,12.48,104,5,0,0,697.9992060223594,SIMULATED_RX
modulation,mod_bfsk_T0.120,7,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.89253514712091,12.48,104,5,0,0,704.3532449752092,SIMULATED_RX
modulation,mod_bfsk_T0.120,8,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,67.88705980891672,12.48,104,5,0,0,703.7988739321008,SIMULATED_RX
modulation,mod_bfsk_T0.120,9,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,68.29829095477339,12.48,104,5,0,0,704.5084059936926,SIMULATED_RX
modulation,mod_bfsk_T0.120,10,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,69.98864043402406,12.48,104,5,0,0,703.0781739158556,SIMULATED_RX
modulation,mod_bfsk_T0.120,11,HELLO,bfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,65.53250543578194,12.48,104,5,0,0,701.7439940245822,SIMULATED_RX
modulation,mod_bfsk_T0.070,0,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,69.72331445733951,7.280000000000001,104,5,0,0,411.6736170835793,SIMULATED_RX
modulation,mod_bfsk_T0.070,1,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.700559978485416,7.280000000000001,104,5,0,0,450.721096014604,SIMULATED_RX
modulation,mod_bfsk_T0.070,2,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.56914447821526,7.280000000000001,104,5,0,0,451.41891902312636,SIMULATED_RX
modulation,mod_bfsk_T0.070,3,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.438823578021285,7.280000000000001,104,5,0,0,413.90634002164006,SIMULATED_RX
modulation,mod_bfsk_T0.070,4,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.51549455418638,7.280000000000001,104,5,0,0,413.20237796753645,SIMULATED_RX
modulation,mod_bfsk_T0.070,5,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.00336709574867,7.280000000000001,104,5,0,0,413.9589979313314,SIMULATED_RX
modulation,mod_bfsk_T0.070,6,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.917429471747575,7.280000000000001,104,5,0,0,451.6171150607988,SIMULATED_RX
modulation,mod_bfsk_T0.070,7,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.69268488811293,7.280000000000001,104,5,0,0,451.10970293171704,SIMULATED_RX
modulation,mod_bfsk_T0.070,8,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.58891087150829,7.280000000000001,104,5,0,0,413.6145170778036,SIMULATED_RX
modulation,mod_bfsk_T0.070,9,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.179546903789294,7.280000000000001,104,5,0,0,451.7602890264243,SIMULATED_RX
modulation,mod_bfsk_T0.070,10,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.73643786243973,7.280000000000001,104,5,0,0,414.13429810199887,SIMULATED_RX
modulation,mod_bfsk_T0.070,11,HELLO,bfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.47568247120569,7.280000000000001,104,5,0,0,411.50512907188386,SIMULATED_RX
modulation,mod_bfsk_T0.040,0,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.19551633656032,4.16,104,5,0,0,262.0525440433994,SIMULATED_RX
modulation,mod_bfsk_T0.040,1,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.20055666654562,4.16,104,5,0,0,262.3847589129582,SIMULATED_RX
modulation,mod_bfsk_T0.040,2,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.84033283449312,4.16,104,5,0,0,240.10288598947227,SIMULATED_RX
modulation,mod_bfsk_T0.040,3,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,59.30308160557223,4.16,104,5,0,0,262.70331302657723,SIMULATED_RX
modulation,mod_bfsk_T0.040,4,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,58.274503977530294,4.16,104,5,0,0,262.93766498565674,SIMULATED_RX
modulation,mod_bfsk_T0.040,5,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.082458095086224,4.16,104,5,0,0,261.98138599283993,SIMULATED_RX
modulation,mod_bfsk_T0.040,6,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.743380913927005,4.16,104,5,0,0,262.30226398911327,SIMULATED_RX
modulation,mod_bfsk_T0.040,7,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,65.15667243098157,4.16,104,5,0,0,239.79303101077676,SIMULATED_RX
modulation,mod_bfsk_T0.040,8,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.80496502736378,4.16,104,5,0,0,261.9875780073926,SIMULATED_RX
modulation,mod_bfsk_T0.040,9,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.067610633039685,4.16,104,5,0,0,261.9671099819243,SIMULATED_RX
modulation,mod_bfsk_T0.040,10,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,58.461480749659884,4.16,104,5,0,0,239.36387908179313,SIMULATED_RX
modulation,mod_bfsk_T0.040,11,HELLO,bfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.51353577153138,4.16,104,5,0,0,261.8558140238747,SIMULATED_RX
modulation,mod_cpfsk_T0.120,0,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,70.27310489466768,12.48,104,5,0,0,704.812231939286,SIMULATED_RX
modulation,mod_cpfsk_T0.120,1,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,70.52724392274817,12.48,104,5,0,0,705.2110630320385,SIMULATED_RX
modulation,mod_cpfsk_T0.120,2,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,68.63253423526153,12.48,104,5,0,0,702.1428250009194,SIMULATED_RX
modulation,mod_cpfsk_T0.120,3,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.74130496120308,12.48,104,5,0,0,703.2518499763682,SIMULATED_RX
modulation,mod_cpfsk_T0.120,4,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.16250406558255,12.48,104,5,0,0,700.9510920615867,SIMULATED_RX
modulation,mod_cpfsk_T0.120,5,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.39875515847642,12.48,104,5,0,0,698.3668468892574,SIMULATED_RX
modulation,mod_cpfsk_T0.120,6,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.36069201883248,12.48,104,5,0,0,701.059577986598,SIMULATED_RX
modulation,mod_cpfsk_T0.120,7,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,67.41492640262045,12.48,104,5,0,0,698.8959439331666,SIMULATED_RX
modulation,mod_cpfsk_T0.120,8,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,65.8183300942473,12.48,104,5,0,0,701.123257051222,SIMULATED_RX
modulation,mod_cpfsk_T0.120,9,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.55300584889171,12.48,104,5,0,0,702.8726870194077,SIMULATED_RX
modulation,mod_cpfsk_T0.120,10,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.803336937241184,12.48,104,5,0,0,704.5604540035129,SIMULATED_RX
modulation,mod_cpfsk_T0.120,11,HELLO,cpfsk,none,1,0.0,0.12,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.137924212614024,12.48,104,5,0,0,704.2216950794682,SIMULATED_RX
modulation,mod_cpfsk_T0.070,0,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.897093742186996,7.280000000000001,104,5,0,0,417.59100602939725,SIMULATED_RX
modulation,mod_cpfsk_T0.070,1,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.59322489116769,7.280000000000001,104,5,0,0,413.57209091074765,SIMULATED_RX
modulation,mod_cpfsk_T0.070,2,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.47854260927213,7.280000000000001,104,5,0,0,452.03696994576603,SIMULATED_RX
modulation,mod_cpfsk_T0.070,3,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.944490444867824,7.280000000000001,104,5,0,0,413.9204790117219,SIMULATED_RX
modulation,mod_cpfsk_T0.070,4,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.66384154725075,7.280000000000001,104,5,0,0,414.82521896250546,SIMULATED_RX
modulation,mod_cpfsk_T0.070,5,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.98580422084676,7.280000000000001,104,5,0,0,451.6139429761097,SIMULATED_RX
modulation,mod_cpfsk_T0.070,6,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.87348803108377,7.280000000000001,104,5,0,0,452.0490299910307,SIMULATED_RX
modulation,mod_cpfsk_T0.070,7,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.13017666854292,7.280000000000001,104,5,0,0,413.66415400989354,SIMULATED_RX
modulation,mod_cpfsk_T0.070,8,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.63561899095055,7.280000000000001,104,5,0,0,451.0739480610937,SIMULATED_RX
modulation,mod_cpfsk_T0.070,9,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,64.03332558024876,7.280000000000001,104,5,0,0,451.8507169559598,SIMULATED_RX
modulation,mod_cpfsk_T0.070,10,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,67.53486010705173,7.280000000000001,104,5,0,0,452.30991195421666,SIMULATED_RX
modulation,mod_cpfsk_T0.070,11,HELLO,cpfsk,none,1,0.0,0.07,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,60.379992178377,7.280000000000001,104,5,0,0,453.4527229843661,SIMULATED_RX
modulation,mod_cpfsk_T0.040,0,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.19816638564825,4.16,104,5,0,0,261.9050539797172,SIMULATED_RX
modulation,mod_cpfsk_T0.040,1,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,59.437490808940304,4.16,104,5,0,0,261.59331505186856,SIMULATED_RX
modulation,mod_cpfsk_T0.040,2,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,63.63996118831728,4.16,104,5,0,0,262.7021659864113,SIMULATED_RX
modulation,mod_cpfsk_T0.040,3,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,67.59199136561502,4.16,104,5,0,0,262.77846994344145,SIMULATED_RX
modulation,mod_cpfsk_T0.040,4,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,56.36186759871528,4.16,104,5,0,0,261.58059609588236,SIMULATED_RX
modulation,mod_cpfsk_T0.040,5,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,56.22542475998216,4.16,104,5,0,0,262.7338470192626,SIMULATED_RX
modulation,mod_cpfsk_T0.040,6,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,61.0454072408433,4.16,104,5,0,0,239.4304859917611,SIMULATED_RX
modulation,mod_cpfsk_T0.040,7,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,58.516686149187166,4.16,104,5,0,0,262.76195293758065,SIMULATED_RX
modulation,mod_cpfsk_T0.040,8,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,66.10200217169552,4.16,104,5,0,0,240.45842699706554,SIMULATED_RX
modulation,mod_cpfsk_T0.040,9,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,57.58565906849345,4.16,104,5,0,0,240.3200239641592,SIMULATED_RX
modulation,mod_cpfsk_T0.040,10,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,62.50746735689957,4.16,104,5,0,0,240.69676303770393,SIMULATED_RX
modulation,mod_cpfsk_T0.040,11,HELLO,cpfsk,none,1,0.0,0.04,3000.0,8000.0,5000.0,0.006,0.55,1,0.0,59.91048444002642,4.16,104,5,0,0,241.36973696295172,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,0,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,52.802977686112996,5.2,104,5,0,0,300.0359949655831,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,1,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,53.74333660304796,5.2,104,5,0,0,326.19605702348053,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,2,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.49163896406866,5.2,104,5,0,0,326.9581299973652,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,3,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.269126901024066,5.2,104,5,0,0,298.7320329993963,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,4,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,53.566770598551486,5.2,104,5,0,0,298.90238400548697,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,5,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.18515044498086,5.2,104,5,0,0,325.4117099568248,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,6,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.03449772093889,5.2,104,5,0,0,326.30967698059976,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,7,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.49352583415178,5.2,104,5,0,0,298.14680700656027,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,8,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,56.08709145037054,5.2,104,5,0,0,325.0783400144428,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,9,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,51.77674914641454,5.2,104,5,0,0,297.78918297961354,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,10,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,53.974787491929575,5.2,104,5,0,0,297.1974100219086,SIMULATED_RX
redundancy,redundancy_none_r1_s0.00,11,HELLO,cpfsk,none,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,51.35575608135008,5.2,104,5,0,0,296.93548392970115,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,0,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,57.804791953861795,8.25,165,5,0,0,514.5641539711505,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,1,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.70063465170364,8.25,165,5,0,0,470.05965292919427,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,2,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,56.809416920293785,8.25,165,5,0,0,469.68775300774723,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,3,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.641054874174934,8.25,165,5,0,0,469.7358818957582,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,4,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,61.793355414894776,8.25,165,5,0,0,468.4354489436373,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,5,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,57.709903858094364,8.25,165,5,0,0,513.9242339646444,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,6,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.12681932445771,8.25,165,5,0,0,513.6851270217448,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,7,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,60.02512879680537,8.25,165,5,0,0,514.1772869974375,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,8,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,53.59077411009036,8.25,165,5,0,0,470.1193100772798,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,9,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,56.47831529918683,8.25,165,5,0,0,470.28693999163806,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,10,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,52.843664766333795,8.25,165,5,0,0,514.146493980661,SIMULATED_RX
redundancy,redundancy_hamming74_r1_s0.00,11,HELLO,cpfsk,hamming74,1,0.0,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,53.34107045932014,8.25,165,5,0,0,513.2062899647281,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,0,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,57.798339997278376,10.65,104,5,0,0,322.86899199243635,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,1,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.1135683925017,10.65,104,5,0,0,380.3687759209424,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,2,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.473511156004996,10.65,104,5,0,0,380.62787102535367,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,3,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.256984138150074,10.65,104,5,0,0,324.0998589899391,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,4,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.19094686714128,10.65,104,5,0,0,381.0381409712136,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,5,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,62.50005862841447,10.65,104,5,0,0,323.930702987127,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,6,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,56.24300741179091,10.65,104,5,0,0,324.3601080030203,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,7,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,55.46546649077412,10.65,104,5,0,0,380.79084106720984,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,8,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.11404758973424,10.65,104,5,0,0,385.59454097412527,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,9,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,58.357144587922306,10.65,104,5,0,0,381.0923770070076,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,10,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,57.19812919370665,10.65,104,5,0,0,324.5867689838633,SIMULATED_RX
redundancy,redundancy_none_r2_s0.25,11,HELLO,cpfsk,none,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,54.43010361749722,10.65,104,5,0,0,325.1153110759333,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,0,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,60.358872225859855,16.75,165,5,0,0,950.7704279385507,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,1,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,61.899935507651236,16.75,165,5,0,0,1038.2934730732813,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,2,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,61.753920044093526,16.75,165,5,0,0,950.1391920493916,SIMULATED_RX
redundancy,redundancy_hamming74_r2_s0.25,3,HELLO,cpfsk,hamming74,2,0.25,0.05,3000.0,8000.0,5000.0,0.012,0.45,1,0.0,66.66933396845208,16.75,165,5,0,0,950.4345069872215,SIMULATED_RX
